rated,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_name
TRUE,58,resign,black,10+6,1247,1702,Italian Game: Classical Variation |  Giuoco Pianissimo
TRUE,37,mate,white,60+10,1635,1432,French Defense: Normal Variation
TRUE,45,resign,white,5+8,1500,1404,Sicilian Defense: Accelerated Dragon
FALSE,27,resign,black,30+4,1500,1730,King's Pawn Game: King's Head Opening #2
FALSE,91,mate,white,9+6,1542,1500,Scandinavian Defense: Mieses-Kotroc Variation
FALSE,3,resign,white,20+0,1047,1500,Sicilian Defense: Closed Variation
TRUE,29,resign,white,10+0,1293,1234,Queen's Pawn Game: Chigorin Variation
TRUE,31,resign,white,20+0,1367,1346,King's Pawn Game: Damiano Defense
TRUE,27,resign,white,20+0,1543,1500,Owen Defense
TRUE,59,mate,white,10+0,1354,1347,Latvian Gambit Accepted
TRUE,58,mate,black,10+0,1094,1334,Philidor Defense: Philidor Countergambit
TRUE,86,resign,black,10+0,1370,1327,Philidor Defense #2
TRUE,49,resign,white,8+0,1399,1273,Englund Gambit Declined |  Reversed French
TRUE,54,mate,black,5+8,1278,1488,French Defense: Steinitz Attack
TRUE,67,mate,white,45+8,1267,1233,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation
FALSE,33,mate,white,5+5,1500,1267,Italian Game
TRUE,53,mate,white,15+0,1287,1278,King's Pawn Game: Nimzowitsch Defense
TRUE,91,mate,white,10+0,1263,1343,Center Game #2
TRUE,30,resign,black,10+8,1271,1349,Goldsmith Defense
TRUE,57,mate,white,10+10,1460,1277,King's Pawn Game: Leonardis Variation
TRUE,66,resign,black,10+5,1292,1330,Sicilian Defense: Open
FALSE,78,resign,black,10+5,1292,1500,Philidor Defense #4
TRUE,62,resign,black,5+8,1303,1319,Sicilian Defense
TRUE,75,resign,white,5+8,1307,1314,Mieses Opening: Reversed Rat
TRUE,75,mate,white,5+8,1301,1318,Sicilian Defense: Nimzowitsch Variation
FALSE,56,mate,black,17+90,1301,1385,Ruy Lopez
TRUE,66,resign,black,15+0,1978,1916,French Defense: Classical Variation |  Steinitz Variation
TRUE,80,resign,black,15+0,1977,2241,Sicilian Defense: O'Kelly Variation |  Maroczy Bind |  Paulsen Line
TRUE,31,resign,white,15+0,2064,1986,Sicilian Defense: Wing Gambit |  Marshall Variation
TRUE,45,resign,white,15+0,1935,1999,Nimzo-Larsen Attack: Modern Variation #4
TRUE,35,resign,white,15+0,1997,1631,Rat Defense: Small Center Defense
TRUE,37,resign,white,15+0,1842,2013,Sicilian Defense: Old Sicilian
TRUE,45,mate,white,15+0,2011,1602,Philidor Defense: Exchange Variation
TRUE,60,resign,black,15+0,1734,2007,Sicilian Defense: Closed Variation |  Traditional
TRUE,51,resign,white,30+0,1998,1891,Sicilian Defense: Loewenthal Variation
TRUE,80,resign,black,15+0,1688,1995,Sicilian Defense: Old Sicilian
TRUE,58,resign,black,10+0,2011,1828,Scotch Game
TRUE,91,mate,white,10+0,2006,1757,French Defense: Winawer Variation |  Advance Variation
TRUE,50,resign,black,10+0,2052,1992,Sicilian Defense: Alapin Variation |  Barmen Defense |  Central Exchange
TRUE,55,resign,white,10+0,1979,2008,Sicilian Defense: Paulsen Variation |  Bastrikov Variation
TRUE,47,resign,white,10+0,1977,1564,Scotch Game
TRUE,124,resign,black,15+0,1712,1973,Queen's Gambit Declined: Harrwitz Attack |  Orthodox Defense
TRUE,35,mate,white,15+0,1962,1935,Scotch Game: Schmidt Variation
TRUE,145,mate,white,15+10,1936,1938,Scandinavian Defense: Classical Variation
TRUE,118,resign,black,15+0,1953,1770,Modern Defense: Mongredien Defense #2
TRUE,58,resign,black,15+0,1775,1946,Queen's Pawn Game: Mason Attack
TRUE,39,resign,white,15+0,1939,1781,Scotch Game
TRUE,196,mate,black,15+0,1954,1850,Nimzowitsch Defense |  Declined Variation
TRUE,126,outoftime,black,15+0,1858,1944,Sicilian Defense: Accelerated Dragon |  Modern Variation
TRUE,104,draw,draw,15+0,1542,1954,Sicilian Defense: Old Sicilian
TRUE,37,resign,white,15+0,1952,1507,Modern Defense
TRUE,62,resign,black,15+0,1801,1945,Nimzo-Larsen Attack: Modern Variation #4
TRUE,27,resign,white,15+0,1932,1948,Sicilian Defense: Lasker-Pelikan Variation |  Schlechter Variation
TRUE,56,mate,black,10+0,1509,1930,English Opening: Anglo-Indian Defense
TRUE,84,resign,black,10+0,1939,2008,Sicilian Defense: Najdorf Variation |  Opocensky Variation
TRUE,109,resign,black,10+0,1728,1933,Queen's Pawn Game: Chigorin Variation
TRUE,51,resign,white,10+0,1928,1688,French Defense: Winawer Variation |  Retreat Variation
TRUE,42,resign,black,10+0,1663,1924,Sicilian Defense: Old Sicilian
TRUE,29,resign,white,10+0,1913,1874,Pirc Defense: Classical Variation
TRUE,53,mate,white,10+0,1912,1339,King's Knight Opening
TRUE,78,resign,black,10+0,1480,1910,Queen's Pawn Game: Torre Attack
TRUE,106,resign,black,5+5,1905,1898,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
TRUE,66,resign,black,5+5,1907,1886,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
TRUE,73,resign,white,5+5,1872,1919,Four Knights Game: Scotch Variation Accepted
TRUE,61,resign,white,5+5,1858,1932,Alekhine Defense: Scandinavian Variation
TRUE,76,resign,black,15+0,1515,1855,Van't Kruijs Opening
TRUE,79,resign,white,15+0,1852,1518,French Defense: Normal Variation
FALSE,25,outoftime,white,10+1,1788,1626,Indian Game: London System
TRUE,104,outoftime,black,10+0,1804,1869,Bishop's Opening: Vienna Hybrid
TRUE,69,mate,white,10+0,1802,1367,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation
TRUE,69,outoftime,white,10+0,1973,1808,English Opening: King's English Variation
TRUE,33,resign,white,10+0,1803,1562,Bishop's Opening: Berlin Defense
TRUE,30,mate,black,10+0,1431,1800,Hungarian Opening
TRUE,103,outoftime,white,10+0,1384,1821,Hungarian Opening
TRUE,96,outoftime,black,8+0,1847,1762,Nimzowitsch Defense
TRUE,32,resign,black,8+0,1732,1839,Ruy Lopez: Steinitz Defense
TRUE,66,resign,black,11+0,1591,1834,King's Pawn Game: Wayward Queen Attack
TRUE,109,outoftime,white,11+0,1896,1843,King's Gambit Accepted |  Schallopp Defense
TRUE,118,mate,black,11+0,1620,1838,Philidor Defense #2
TRUE,101,mate,white,11+0,1832,1626,Italian Game: Two Knights Defense |  Modern Bishop's Opening
TRUE,82,mate,black,11+0,1631,1826,Philidor Defense: Exchange Variation #2
TRUE,93,mate,white,11+0,1819,1637,Bishop's Opening: Berlin Defense
TRUE,52,mate,black,11+0,1607,1813,Italian Game: Anti-Fried Liver Defense
TRUE,54,mate,black,11+0,1359,1806,Hungarian Opening
TRUE,150,outoftime,black,11+0,1513,1802,Queen's Pawn Game: Chigorin Variation
TRUE,107,mate,white,11+0,1798,1517,Bishop's Opening: Boi Variation
TRUE,63,mate,white,8+0,1796,1388,Bishop's Opening
TRUE,91,outoftime,white,8+0,1788,1665,Sicilian Defense: Bowdler Attack
TRUE,70,resign,black,10+0,1954,1771,Vienna Game: Anderssen Defense
TRUE,151,mate,white,10+0,1759,1767,Bishop's Opening: Berlin Defense
TRUE,131,draw,draw,8+0,1913,1754,English Opening: King's English Variation |  Four Knights Variation |  Quiet Line #3
TRUE,55,resign,white,10+0,1517,1772,Italian Game: Anti-Fried Liver Defense
TRUE,81,mate,white,10+0,2150,1774,Philidor Defense #3
TRUE,50,mate,black,10+0,1641,1766,French Defense: Rubinstein Variation
TRUE,39,mate,white,10+0,1758,1649,Italian Game: Giuoco Pianissimo |  Normal
TRUE,66,resign,black,10+0,1754,1746,French Defense: Normal Variation
TRUE,77,mate,white,10+0,1737,1674,Italian Game
TRUE,68,mate,black,10+0,1750,1660,Italian Game
TRUE,98,mate,black,10+0,1476,1746,Vienna Game: Max Lange Defense
TRUE,75,resign,white,10+0,1733,1783,Bishop's Opening: Boi Variation
TRUE,83,outoftime,white,10+0,1688,1745,King's Pawn Game: Leonardis Variation
TRUE,41,resign,white,10+0,1737,1637,Bishop's Opening: Berlin Defense
FALSE,25,resign,white,10+10,1953,1500,Ruy Lopez
FALSE,57,resign,white,2+15,1856,1953,Sicilian Defense: Canal-Sokolsky Attack |  Sokolsky Variation
FALSE,45,resign,white,8+8,1836,1953,Sicilian Defense: Wing Gambit
TRUE,156,resign,black,15+8,1372,1953,Sicilian Defense: Najdorf Variation
TRUE,40,outoftime,black,14+12,1895,1953,Ruy Lopez: Exchange Variation |  Gligoric Variation
TRUE,41,resign,white,14+12,1887,1905,King's Indian Defense: Normal Variation |  Rare Defenses
TRUE,38,resign,black,15+30,1621,1855,Giuoco Piano
TRUE,35,mate,white,15+10,1823,1554,Queen's Gambit Declined: Tarrasch Defense |  Pseudo-Tarrasch
TRUE,40,resign,black,15+10,1569,1775,Nimzo-Indian Defense
TRUE,64,resign,black,15+8,1540,1703,Ruy Lopez: Closed
TRUE,47,resign,white,15+8,1500,1549,Scandinavian Defense: Modern Variation |  Gipslis Variation
FALSE,79,mate,white,30+6,946,1069,King's Knight Opening
FALSE,3,outoftime,white,10+0,1102,1069,Scandinavian Defense
FALSE,49,mate,white,15+8,1500,1500,Pirc Defense #4
FALSE,70,resign,black,12+0,1200,1200,Bishop's Opening: Philidor Counterattack
FALSE,87,resign,white,11+8,1200,1200,Queen's Pawn Game #2
TRUE,14,mate,black,10+3,1209,1160,King's Pawn Game: Napoleon Attack
TRUE,31,mate,white,5+5,1424,1280,Hungarian Opening
TRUE,22,mate,black,5+5,1500,1415,French Defense #2
TRUE,37,resign,white,7+10,1379,1431,Vienna Game: Anderssen Defense
TRUE,73,resign,white,5+15,1724,1500,Scotch Game
TRUE,7,resign,white,5+8,1286,1225,Van't Kruijs Opening
TRUE,42,mate,black,8+0,1797,2199,Van't Kruijs Opening
TRUE,64,mate,black,8+0,1799,2196,Van't Kruijs Opening
TRUE,56,resign,black,8+0,1750,2195,Sicilian Defense
TRUE,57,resign,white,10+0,2191,1884,Sicilian Defense
TRUE,38,resign,black,10+0,1887,2187,Sicilian Defense: Kan Variation |  Knight Variation
TRUE,65,resign,white,10+0,2184,1891,Sicilian Defense
TRUE,88,mate,black,8+0,2167,2172,Trompowsky Attack
TRUE,54,mate,black,10+0,1321,1946,Four Knights Game
TRUE,126,outoftime,black,10+0,1718,1941,Indian Game
TRUE,115,outoftime,white,10+0,1932,1831,King's Indian Defense: Normal Variation |  King's Knight Variation
TRUE,114,mate,black,10+0,1233,1932,Indian Game: East Indian Defense
TRUE,94,resign,black,10+0,1945,1901,King's Indian Defense: Normal Variation |  King's Knight Variation
TRUE,82,resign,black,10+0,1951,2109,Queen's Indian Defense: Classical Variation
TRUE,69,resign,white,25+0,1938,1985,Queen's Indian Defense: Fianchetto Traditional
FALSE,41,resign,white,10+1,1938,1527,King's Indian Defense: Orthodox Variation |  Donner Defense
TRUE,65,resign,white,5+10,1865,1953,Indian Game
TRUE,113,draw,draw,5+10,1956,1862,Queen's Gambit Declined
TRUE,94,outoftime,black,15+10,1828,1948,Blackmar-Diemer Gambit: Teichmann Variation
TRUE,38,resign,black,15+10,1964,1813,Benko Gambit Declined |  Main Line
TRUE,30,resign,white,15+10,1955,1890,Semi-Slav Defense
TRUE,169,mate,white,10+0,1784,1972,Sicilian Defense: Modern Variations |  Main Line
TRUE,126,outoftime,black,10+0,1929,2106,English Opening: King's English Variation |  Three Knights System
TRUE,114,outoftime,black,8+0,1965,2077,Italian Game: Classical Variation #2
TRUE,45,resign,white,8+0,2043,1981,Caro-Kann Defense: Exchange Variation
TRUE,65,resign,white,8+0,1966,2056,Dutch Defense: Queen's Knight Variation
TRUE,47,resign,white,15+5,1334,1428,Indian Game: East Indian Defense
TRUE,41,mate,white,15+10,1603,1339,Sicilian Defense: French Variation
TRUE,37,resign,white,10+5,1719,1341,Sicilian Defense
TRUE,105,resign,white,6+4,1519,1348,Sicilian Defense: Nimzowitsch Variation |  Closed Variation
TRUE,29,resign,white,5+5,1667,1361,Sicilian Defense: Smith-Morra Gambit #2
TRUE,105,resign,white,10+5,1668,1365,Caro-Kann Defense: Hillbilly Attack
TRUE,94,resign,black,10+5,1518,1345,King's Pawn Game: Philidor Gambit
TRUE,98,resign,black,20+20,1349,1653,French Defense: Knight Variation
TRUE,70,resign,black,5+8,1065,1344,Caro-Kann Defense
TRUE,61,resign,black,10+5,1627,1321,Caro-Kann Defense: Advance Variation
TRUE,104,resign,black,5+8,1325,1617,Queen's Gambit Declined
TRUE,51,resign,white,10+5,1694,1329,Four Knights Game: Gunsberg Variation
TRUE,60,resign,black,15+5,1334,1572,Queen's Gambit Declined: Normal Defense
TRUE,56,outoftime,black,5+6,1336,1786,Semi-Slav Defense: Accelerated Move Order
TRUE,97,resign,white,5+8,1596,1341,Caro-Kann Defense: Hillbilly Attack
TRUE,63,outoftime,white,10+10,1323,1449,Queen's Gambit Accepted
TRUE,65,mate,white,3+8,1829,1324,Caro-Kann Defense
TRUE,75,mate,white,15+10,1537,1330,Old Indian Defense
TRUE,122,outoftime,black,15+0,1393,1314,Caro-Kann Defense: Two Knights Attack
TRUE,61,resign,white,5+6,1480,1322,Caro-Kann Defense: Exchange Variation
TRUE,51,resign,white,5+6,1676,1325,Caro-Kann Defense
TRUE,99,resign,white,5+6,1301,1697,Queen's Gambit Refused: Marshall Defense
TRUE,57,resign,black,15+8,1305,1611,Gruenfeld Defense: Three Knights Variation |  Paris Variation
TRUE,52,mate,black,5+15,1671,1668,English Defense #2
FALSE,44,resign,white,10+60,2586,1618,Tarrasch Defense: Classical Variation |  Carlsbad Variation
FALSE,52,mate,black,10+15,1204,1083,Van't Kruijs Opening
TRUE,49,outoftime,white,5+5,1903,1390,King's Gambit Accepted |  Schallopp Defense
FALSE,23,resign,black,15+0,1387,1390,King's Pawn Game: Leonardis Variation
TRUE,20,resign,black,7+8,1400,1439,Elephant Gambit
TRUE,35,mate,white,7+8,1428,1411,King's Pawn Game: Leonardis Variation
TRUE,93,resign,white,7+8,1398,1445,Philidor Defense #3
TRUE,22,outoftime,black,15+10,1410,1337,Three Knights Opening
TRUE,64,resign,black,15+10,1421,1429,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,130,outoftime,black,9+0,1435,1383,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,121,outoftime,white,15+1,1420,1471,King's Gambit Accepted |  Polerio Gambit
TRUE,45,resign,white,10+5,1445,1431,Queen's Gambit Accepted: Central Variation |  Modern Defense
TRUE,148,resign,black,15+10,1312,1422,Scotch Game
TRUE,77,mate,white,15+10,1412,1321,Italian Game
TRUE,66,resign,black,15+10,1331,1401,Scotch Game
TRUE,51,resign,white,10+5,1390,1386,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,130,mate,black,10+2,1401,1430,Sicilian Defense: Smith-Morra Gambit #2
TRUE,50,outoftime,black,10+2,1283,1392,Hungarian Opening: Reversed Alekhine
TRUE,48,resign,black,10+2,1381,1377,Scotch Game
TRUE,25,mate,white,10+2,1362,1392,Caro-Kann Defense: Classical Variation
TRUE,18,mate,black,10+2,1380,1252,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
TRUE,56,resign,black,15+10,1288,1368,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense
TRUE,107,mate,white,15+10,1355,1302,Nimzowitsch Defense: Scandinavian Variation |  Exchange Variation
TRUE,43,resign,white,15+10,1345,1235,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
TRUE,62,mate,black,15+10,1407,1326,King's Knight Opening: Normal Variation
TRUE,91,mate,white,15+10,1282,1451,Italian Game: Two Knights Defense |  Modern Bishop's Opening
TRUE,23,resign,white,15+10,1269,1205,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,60,mate,black,15+10,1274,1570,Philidor Defense #2
TRUE,50,resign,black,5+8,1279,1576,Ware Defense
TRUE,75,resign,white,5+8,1569,1284,Ware Opening
TRUE,71,resign,white,18+19,1850,1285,Giuoco Piano
TRUE,75,resign,white,5+10,1751,1287,English Opening: King's English Variation |  Reversed Closed Sicilian
TRUE,132,mate,black,30+0,1288,1952,Rat Defense: Small Center Defense
TRUE,46,resign,black,11+11,1289,1825,Queen's Pawn Game: Zukertort Variation
TRUE,17,mate,white,10+10,1430,1274,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation
TRUE,33,resign,white,10+12,1250,1439,Queen's Pawn Game: Chigorin Variation
TRUE,117,outoftime,white,9+0,1230,1297,Queen's Pawn Game: Chigorin Variation
TRUE,52,mate,black,5+5,1243,1314,Queen's Pawn Game: Symmetrical Variation
TRUE,30,resign,black,10+0,1953,1721,King's Indian Defense: Saemisch Variation
TRUE,15,outoftime,white,10+0,1340,1203,French Defense: Advance Variation #3
TRUE,115,mate,white,15+5,1365,1301,Horwitz Defense
FALSE,38,mate,black,5+8,1493,1301,Ponziani Opening: Jaenisch Counterattack
FALSE,52,resign,black,30+0,1301,1571,Sicilian Defense
FALSE,61,mate,white,30+0,1571,1301,Guatemala Defense
FALSE,49,mate,white,30+0,1301,1571,Sicilian Defense: Bowdler Attack
FALSE,81,mate,white,30+0,1571,1301,Bishop's Opening
FALSE,54,resign,black,30+0,1500,1301,Nimzowitsch Defense: Mikenas Variation
TRUE,48,mate,black,30+0,1500,1455,Van't Kruijs Opening
FALSE,57,mate,white,5+5,1791,1500,Queen's Gambit Accepted: Old Variation
FALSE,31,resign,black,5+5,1500,1791,Sicilian Defense
FALSE,33,mate,white,5+5,1791,1500,Queen's Gambit Refused: Marshall Defense
FALSE,64,outoftime,black,10+0,1629,2195,French Defense #2
FALSE,44,resign,black,10+0,2195,2028,King's Indian Defense: Fianchetto Variation |  Debrecen Defense
TRUE,86,outoftime,black,10+0,1822,2192,Polish Opening
TRUE,60,resign,black,10+0,2218,1990,Nimzo-Indian Defense: Romanishin Variation #2
TRUE,94,resign,black,10+0,1795,2215,French Defense: Knight Variation
TRUE,119,mate,white,10+0,2202,2008,English Opening: Mikenas-Carls Variation #2
TRUE,25,resign,white,10+0,2199,1802,Italian Game: Two Knights Defense |  Modern Bishop's Opening
TRUE,39,resign,white,10+0,2198,1500,English Opening: Symmetrical Variation |  Normal Variation
TRUE,76,mate,black,10+0,1555,2197,Queen's Pawn Game: Chigorin Variation
TRUE,56,resign,black,10+0,1787,2194,French Defense: Knight Variation
TRUE,50,mate,black,10+0,1467,2194,Van't Kruijs Opening
TRUE,46,resign,white,10+0,2189,1868,Sicilian Defense: French Variation |  Westerinen Attack
TRUE,72,resign,black,10+0,1897,2183,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,101,resign,white,10+0,2183,1551,English Opening: King's English Variation |  Four Knights Variation |  Fianchetto Line
TRUE,36,mate,black,10+0,1775,2179,Scandinavian Defense: Main Line
TRUE,43,resign,white,10+0,1718,2210,Queen's Pawn Game: Chigorin Variation
TRUE,39,mate,white,10+0,2204,1967,King's Gambit Accepted |  MacLeod Defense
TRUE,54,resign,black,10+0,1915,2198,French Defense: Advance Variation |  Paulsen Attack
TRUE,89,mate,white,10+0,1949,2225,Scandinavian Defense: Main Line
TRUE,83,resign,white,10+0,2222,1842,Barnes Defense
TRUE,7,resign,white,10+0,2222,1382,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,44,resign,black,10+0,1299,2221,Ruy Lopez: Berlin Defense #2
TRUE,34,resign,white,10+0,1954,2249,French Defense: Knight Variation
TRUE,52,resign,black,10+0,2279,1826,English Opening: Anglo-Dutch Defense
TRUE,66,resign,black,10+0,2063,2271,Scandinavian Defense
TRUE,49,resign,white,10+0,2270,1613,French Defense: Chigorin Variation
TRUE,3,resign,white,10+0,2269,1672,King's Knight Opening
TRUE,50,mate,black,10+0,1835,2266,Scandinavian Defense: Main Line
TRUE,122,draw,draw,10+0,2277,1893,English Opening: Anglo-Indian Defense |  Anglo-Gruenfeld Variation #3
TRUE,70,resign,black,10+0,2088,2269,Nimzo-Indian Defense: Classical Variation
TRUE,7,resign,white,10+0,2262,2037,English Opening: King's English Variation |  Four Knights Variation |  Quiet Line #3
TRUE,74,resign,black,10+0,1915,2258,French Defense: Exchange Variation
TRUE,54,resign,white,10+0,2251,2006,English Opening: King's English Variation |  Four Knights Variation |  Fianchetto Line
TRUE,88,outoftime,black,10+0,2106,2241,French Defense: Tarrasch Variation |  Closed Variation
TRUE,49,resign,white,10+0,2229,2134,English Opening: King's English Variation
TRUE,28,resign,black,10+0,1820,2225,French Defense: La Bourdonnais Variation
TRUE,37,mate,white,10+0,2222,1810,Caro-Kann Defense: Maroczy Variation
TRUE,40,resign,black,10+0,1622,2212,Indian Game
TRUE,81,resign,white,10+0,2090,2236,Scandinavian Defense: Main Line
TRUE,80,resign,black,5+8,1275,1253,English Opening: Symmetrical Variation
FALSE,2,resign,white,20+10,1049,1275,Van't Kruijs Opening
TRUE,49,mate,white,10+0,1527,1341,Sicilian Defense: Smith-Morra Gambit #2
TRUE,13,resign,white,15+3,1535,1500,Benoni Defense: Benoni Gambit Accepted
FALSE,45,resign,white,5+60,2177,1686,Queen's Gambit Declined
TRUE,62,resign,black,8+0,1748,1855,Sicilian Defense: Godiva Variation
