Symbol,S1.WT.1,S5.WT.2,S2.BlimpKO.1,S6.BlimpKO.2,S3.TbetKO.1,S7.TbetKO.2,S4.DKO.1,S8.DKO.2
NA,5.263060984,3.99397223,5.086887734,5.464812247,5.732843992,4.618963772,4.132048568,5.598575598
Trbv30,2.97112082,2.184626694,3.348601559,2.268117682,2.184626694,-0.572366515,0.516143179,1.687767635
Prss2,-0.515756752,2.0169555,0.320965582,2.203995982,-0.886623375,-1.27686959,-1.836513927,1.690459779
Trbd1,9.532339503,9.151174744,9.224947239,9.50399057,9.280543281,8.645990223,9.845930469,8.537153114
Trbj1-1,7.666086741,7.774344576,7.810702276,7.532779349,7.107247544,7.717183246,7.730085002,6.70114591
Trbj1-2,7.567840681,7.328531778,7.494566201,7.407761719,6.94550832,6.726045167,7.010708101,6.982558365
Trbj1-3,7.622212843,8.065677346,7.456790408,8.025926557,7.740171913,6.987870296,7.139943547,7.403986163
Trbj1-4,7.718102477,7.21662062,7.964431914,7.057990697,6.997194918,8.175925976,7.111374395,6.95580698
Trbj1-5,7.482145973,6.870396911,7.036900877,6.900438473,7.110585615,6.754994698,7.213965937,6.815560724
Trbj1-6,7.188230677,6.602532335,6.838358845,7.389821395,6.327610565,6.658676356,7.439423961,7.372726143
Trbj1-7,6.241868601,5.307323155,5.55074281,5.55074281,5.14098568,4.871978164,5.806396045,4.973527388
Trbc1,9.444326705,9.347449708,9.836536786,9.632208707,9.262692746,9.68445347,9.796206256,9.78311671
Trbd2,9.972000377,10.21404095,9.217865545,9.210409877,9.456081293,9.845401325,9.097922435,9.730961302
Trbj2-1,8.550971704,9.138992174,9.225516054,8.863616783,8.712254668,9.164209844,8.947482072,9.04590663
Trbj2-2,7.892102859,6.968666627,6.851227386,6.467858121,6.189833832,6.300450516,6.602010809,6.38224282
Trbj2-3,8.98882795,8.380836364,8.443512328,8.642452417,8.970919732,8.559951022,8.029056767,9.075052976
Trbj2-4,8.250508686,8.090332542,7.894603796,7.949818357,7.2202394,8.073529821,7.726966927,6.911048539
Trbj2-5,8.140897704,7.963706939,7.473303969,7.801369859,7.683035161,7.129692889,7.402590169,8.690213945
Trbj2-7,8.801680475,9.224108201,8.685699008,8.72595763,8.496147891,8.535426077,8.819798015,7.983727373
Trbc2,10.05753484,10.2139993,10.24477427,10.21079218,10.03946313,9.981788186,10.19768482,10.58572228
Trbv31,4.599541385,4.819138964,4.629282728,6.247043004,3.846075719,4.591224893,4.575436135,5.716612867
Ephb6,2.024964082,2.214526973,1.871682029,2.175858543,1.614140903,1.47261062,1.917022977,2.690875232
Kel,-0.232775674,0.258895877,0.86593109,0.132444722,0.012899267,-1.111226117,0.55364483,-0.688580749
Gstk1,1.904343651,0.871675841,1.21321786,1.513298851,-0.522499092,0.596258534,0.510374712,0.801363766
Casp2,4.611503382,4.633793454,4.706209402,4.88235335,4.800069516,4.689566164,4.646574505,4.673959236
Fam131b,1.161930009,1.239649164,0.110951666,-0.029799588,-2.087819987,-1.231764273,-2.054438987,-2.364642851
Zyx,8.59624472,8.688040493,8.303475552,8.185209182,7.484692665,7.913345825,7.312257292,7.459818639
Epha1,0.920854658,0.891122979,0.414405106,-0.247036958,-0.65965208,0.122931473,-1.344648912,-1.068062429
Arhgef5,-2.185547447,-2.490279457,-1.75048946,-1.376716258,-2.206148319,-1.875828295,-1.558919242,-1.157118808
Tpk1,1.570288836,1.615713295,1.633514102,1.927594621,1.460744977,1.682652838,1.648839863,1.64039866
Cul1,4.939080554,4.891091686,5.058374815,5.05238229,5.140523169,5.070288475,5.168160866,5.10684705
Ezh2,4.65166799,4.690054583,5.129391716,5.039191979,4.777759552,4.788506151,5.391287562,5.337191505
Pdia4,5.916481965,6.012267212,5.955406717,6.176678757,6.269648267,6.279269562,6.249736353,6.239969298
Zfp398,2.961101546,2.727754903,2.442111273,2.713460041,2.286694526,2.792245152,2.557020544,2.189718125
Zfp282,2.795555041,2.938307879,2.962219366,3.182995641,2.678591313,2.809801684,2.945509393,2.91524574
Zfp212,3.840179085,3.683931074,3.452878461,3.582733187,3.338603435,3.673093641,3.4877433,3.497558159
Zfp783,0.650391315,0.178649775,0.496525221,0.758634072,0.340568934,0.636205011,1.074001691,0.013917892
Zfp956,2.780740052,2.496358079,2.686292077,2.720661828,2.711928647,2.327408532,2.887012133,2.353591832
Zfp777,3.679502145,3.700777498,3.885755248,3.837875765,3.778070644,3.837875765,3.683154973,3.741917446
Zfp746,4.253103286,4.229633649,4.19762851,4.302683074,4.319197343,4.286660855,4.282724849,4.191442684
Krba1,1.617874586,1.455623254,1.482264635,1.389657314,2.127740985,1.549646509,1.836416893,1.530754454
Zfp467,-0.40924359,-0.282547424,0.044339488,0.136606201,0.364354501,0.497218933,0.556596758,0.765138607
Sspo,-4.904393024,-8.616771835,-3.686600903,-3.605772527,-3.872937514,-5.260284922,-1.904594946,-3.319164751
Zfp862-ps,1.894545462,1.804092423,1.610306682,1.591103675,2.031826236,1.670090801,1.839974668,1.450101453
Lrrc61,3.490557815,3.614825445,3.553012019,3.667140843,3.335790044,3.675650263,3.550905101,3.539327197
Repin1,1.631746286,1.656772924,2.039814703,1.924311651,1.246202826,1.396164876,2.185006396,2.313802765
Zfp775,1.89657116,1.859762045,1.641443404,1.86748395,1.251550822,1.866295514,1.676214714,1.949969983
AI854703,0.479267691,0.64044801,0.094294142,0.337363264,-0.878336401,-0.14625574,0.180631172,0.273695841
Gimap8,7.025479029,6.701146888,6.611034427,6.592998031,6.791285965,6.320742141,6.616140485,6.041480392
Gimap9,6.339455345,6.183143834,6.118180241,6.050133537,5.934222403,6.059351213,5.75489527,5.585166568
Gimap4,9.550269479,9.395616242,9.420594865,9.275093465,9.074630723,9.057184984,9.074630723,8.886311164
Gimap6,8.941931193,8.820423715,8.977420633,8.824851804,8.665701775,8.790576604,8.523354724,8.446373075
Gimap7,7.842753697,7.724429366,7.179218102,7.256256018,6.950137625,7.218835843,6.72098002,6.613702951
Gimap1os,5.693783132,5.541654899,4.94895425,4.762763191,4.373999039,4.873827944,4.216962756,4.058806522
Gimap1,7.950404554,7.916968823,7.809450178,7.731971973,7.838634858,7.893743917,7.76054206,7.872558326
Gimap5,6.329604462,6.208878465,6.273293268,6.048551346,5.892962299,6.034015064,5.831246538,5.851994116
Gimap3,8.937848323,8.541328165,8.685859292,8.709945764,8.803965228,8.627406388,8.676889811,8.30193073
Tmem176b,1.586714184,2.032368881,1.631619359,2.399812567,4.060779929,3.974354003,3.901206051,4.246817673
Tmem176a,1.783647968,2.513097648,1.939597877,2.4826383,4.742327199,4.346336803,4.513296713,4.96588067
Gpnmb,-0.966440392,-0.769220162,-0.652154633,-1.234889223,-1.121028435,-0.431063507,-1.049330791,-0.867127807
Malsu1,3.707208071,3.947979358,4.008395427,3.927065763,3.664717712,3.76711272,3.599721133,3.887614573
Igf2bp3,0.772017746,0.862322933,1.454577978,1.195462175,-0.268171601,-0.458562387,0.196383509,-0.153538847
Tra2a,4.951473389,4.668492848,4.927755299,5.135855974,5.234413706,4.329708177,5.172139947,4.862481369
Ccdc126,1.481166976,1.739933972,1.708710136,1.662060792,1.954011235,1.949937116,1.838446679,1.885578646
Fam221a,-1.022459448,-0.978860306,-1.08610196,-2.202775884,-0.978860306,-1.853363959,-1.08610196,-1.853363959
Mpp6,3.882519048,4.135825677,4.273514921,4.243484815,4.070234597,3.809088516,4.171490883,4.343990394
Dfna5,-2.48359329,-1.241610363,-1.785076996,-1.450839672,-1.144728209,0.139242763,-1.346802187,-0.744936622
Osbpl3,5.445536592,5.363475242,4.899207369,4.430604178,4.942759024,4.75560476,4.64175532,4.355709688
Cycs,1.302647016,1.758557397,1.267514652,1.759050122,1.431736438,1.43662344,1.011288686,1.455846245
Nfe2l3,-2.737807995,-6.002154581,-2.737807995,-3.497232185,-0.388299157,-2.899754574,-1.675765778,-2.445785393
Hnrnpa2b1,7.49290219,7.250318285,7.529207122,7.46259869,7.529207122,7.124552506,7.629157229,7.359676112
Cbx3,4.584467164,4.59842853,4.428478889,4.482635392,4.393154454,4.666438073,4.285562274,4.588732475
Snx10,5.605211951,5.780203259,5.107088124,4.74883236,4.405837823,4.807552693,4.404099196,4.259837163
Skap2,3.800465898,3.907029437,3.912738122,4.201408774,4.285719513,4.275648494,4.30707792,4.384002101
NA,-1.731969665,-1.212255227,-1.680744558,0.325718597,-1.081637639,0.325718597,-2.587655921,-1.212255227
Hoxa4,-1.554321643,-1.521603142,-1.403187608,-0.663488787,-2.164300446,-2.164300446,-3.23026739,-2.1986959
Hoxa7,-1.490180806,-2.127362741,-2.10009022,-1.750678295,-1.592149523,-1.881130781,-1.490180806,-2.19401224
Hibadh,4.252604566,4.279711861,4.273492886,4.401243485,3.98225993,4.347164293,4.249261563,4.483228753
Tax1bp1,6.502903162,6.495587944,6.436697175,6.406465161,6.533901132,6.486944421,6.504107796,6.510052602
Jazf1,1.450720924,1.322202088,1.147281305,1.254747078,0.822586818,1.161467608,1.135088118,1.162453058
Chn2,0.51407233,-0.280006535,-1.244978773,0.000528771,0.176823583,0.958622225,0.0386833,-0.451233402
Wipf3,-3.014439769,-2.634811236,0.796874989,1.039869136,-0.72773148,-2.0265834,2.444433696,2.5404387
Plekha8,-1.342148897,-1.317861545,-0.62213708,-0.908611157,-1.005439775,-1.462431481,0.261803842,0.856464485
Mturn,2.980013449,2.989770891,3.203489512,3.115918003,3.607831614,3.05853035,3.409583477,3.213979732
Znrf2,7.23318879,7.189561097,6.846272114,6.971194853,6.855382668,6.794701357,6.555080908,6.743109724
Nod1,5.96214237,5.780884294,5.506162506,5.515766758,4.701060824,5.19072863,4.319489001,4.303821302
Ggct,4.10115125,4.27847122,3.948300006,4.095961985,3.60924133,3.759067152,3.706952961,3.770549569
Gars,6.292205388,6.417049833,6.502601986,6.316985626,6.297304317,6.301912792,6.401169577,6.661633858
Aqp1,1.48569858,1.928854525,2.296330897,2.073424616,1.208979119,1.840830026,1.985015839,2.301114306
Lsm5,2.1900447,2.05522959,1.333313683,1.558429596,-0.165292197,1.042296761,1.137329346,1.038894077
Avl9,4.000907948,3.9104823,3.847413565,3.908723146,4.142496343,3.921752793,3.817050958,3.737389343
Kbtbd2,4.451177225,4.527141544,4.29553978,4.406462618,4.477760236,4.485227657,4.259647156,4.198651773
Nt5c3,5.179926443,5.187729698,5.202807275,5.214387844,5.155123355,5.29499492,5.020049654,5.130224096
Ppm1k,2.811242153,2.905665657,2.374590004,2.632660971,2.790829195,2.75793048,2.49132224,2.283691391
Herc6,3.736811552,3.525282639,3.471846336,3.665147465,3.95438184,3.815017678,3.969537986,3.332482774
Pyurf,0.950119009,1.050932744,0.905701996,0.606147246,1.154460289,0.829545935,0.852595376,1.024280388
Lancl2,1.639647848,1.813647446,2.133670475,2.019253701,1.968277691,1.944204357,2.045457716,2.297452261
Vopp1,5.296341665,5.247062865,4.695983702,4.707713452,4.044240692,4.703130365,3.954271274,3.821842667
Abcg2,0.817494688,1.424470842,1.228404127,1.178933886,1.059432625,0.841357085,1.599491528,1.33123317
Herc3,4.902160901,4.824022104,4.954973162,4.770025462,4.690913179,4.914952118,4.739423901,4.71524986
Nap1l5,-0.781224476,-0.904388391,-0.939899574,-1.533596022,-2.474092234,-1.837614059,-2.646129476,-2.402523693
Tigd2,3.8083979,3.769003675,3.803718219,3.789544254,3.85150863,3.883470589,3.753079663,3.839589825
Gprin3,4.517058216,4.176644781,4.183498342,4.153572461,4.35382062,3.892950667,4.323833023,3.948195713
Snca,1.6477289,1.396928235,2.310484724,1.903312225,1.71937895,1.079082217,1.909526878,1.586128717
Ccser1,-4.095341963,-3.836817978,-3.191464913,-4.384941354,-4.518787811,-6.024806092,-2.659350504,-3.597958605
Smarcad1,3.100346385,3.084558671,3.034104661,3.101454464,3.130187836,2.983511142,3.136018608,2.822531017
Hpgds,-1.029119081,-1.960136153,-1.53275364,-1.581379544,-0.917379929,-1.368339647,-0.699890766,-1.024925011
Tnip3,-0.491421641,0.014027874,1.242634031,0.600784518,0.146671628,0.431041588,1.310451047,1.929713716
Ndnf,0.136208954,0.293866953,-0.369310967,-0.485504804,-0.943952913,-0.245144722,-1.088110514,-0.911743441
Prdm5,-1.75815198,-2.704113364,-1.260498585,-1.911376344,-2.678307005,-2.678307005,-2.187274922,-0.896971064
Mad2l1,4.21307189,4.246827619,4.532061243,4.326117735,4.413377886,3.979301555,4.248890934,4.437181147
Gng12,0.917097573,0.847663297,0.915813159,1.404583708,1.336420226,1.497262982,1.481026279,1.319527209
Gadd45a,1.920841326,2.099971119,2.459113632,2.160638436,1.976705161,2.359481053,2.199244432,2.105715207
Serbp1,6.451034115,6.54933146,6.768347899,6.714112001,6.55222015,6.61106395,6.627340666,6.940392793
Il12rb2,4.673660616,4.797052329,4.558790856,4.132786567,3.045715144,3.36648693,3.373633844,3.40225311
Il23r,-2.70569581,-2.224945084,3.332814286,2.470287417,1.822352455,0.994883891,4.513572537,4.599445762
Tacstd2,-1.610393626,-1.381899128,2.845490804,2.317209389,-0.120087209,-0.773671292,2.664561934,3.034718325
4930515G16Rik,0.469097261,0.952871743,-0.289111185,-0.784071331,-0.451057763,0.641612858,-0.623095005,-0.485453217
Rpia,5.1916833,5.26880669,5.117241976,5.202586275,4.945686401,5.056395938,5.022680233,5.027425545
Eif2ak3,3.599254168,3.584956319,3.737137418,3.857272615,4.351410317,4.046640308,3.95549029,3.953843726
Thnsl2,-0.144628606,-0.083313801,-0.55132908,0.648486994,-0.531581874,-0.457769435,-0.011616156,-0.028643573
Smyd1,2.812704329,2.956586808,2.945302337,2.561229783,2.831495353,2.641277562,3.10704428,2.766451432
Krcc1,5.21400662,5.205098844,5.267227883,5.265816501,5.157208664,5.16287811,5.258635776,5.202387404
Gm1070,-0.716839267,-1.432272326,-1.332212978,-1.091294901,-1.927864159,-1.167798985,-1.681129358,-2.04627849
Cd8b1,10.00862676,10.05100455,9.649707454,9.605520166,9.817304342,9.98837945,9.48993732,9.619885724
Cd8a,8.718231867,8.590949144,8.520313844,8.437687591,8.475544333,8.605443283,8.461178774,8.284457763
Rmnd5a,5.089649675,5.148555338,5.139895264,5.238877467,5.060910513,5.043204284,5.225518299,5.206874183
Rnf103,3.429820705,3.334281066,3.169181346,3.125721381,3.046629407,3.376663125,3.022193287,3.114052494
Chmp3,4.620509757,4.703218194,4.528130317,4.60966284,4.633076039,4.595342681,4.54681493,4.663798883
Kdm3a,4.657857281,4.510015493,4.733299635,4.647179475,4.538902441,4.40050024,4.661014859,4.378145592
Reep1,-3.245502923,-3.679784716,-4.69384617,-2.777412614,-3.874309525,-1.809614329,-3.153362596,-1.813017013
Mrpl35,2.180415536,2.443657227,2.434122932,2.246782855,2.115627918,2.396632989,2.061148482,2.320007861
Immt,5.04358651,5.07870937,5.224570223,5.254014468,5.144081992,5.166803586,5.154181558,5.276824344
Ptcd3,3.851340059,3.722864281,3.78365588,3.756127207,4.151493674,3.826713688,4.029632201,3.861590162
Polr1a,3.342425819,3.568458921,3.610313552,3.913082488,3.796321708,3.832282663,3.601299698,3.752803046
St3gal5,1.278480734,1.681380213,2.133505031,1.887044383,1.958532643,2.196230162,2.158080548,2.474179015
Atoh8,-5.366233319,-3.060718178,-3.854349906,-4.342449113,-1.86292353,-2.334413782,-2.464786247,-2.151904788
Usp39,5.00836131,4.972532466,4.990122654,4.924839103,4.703862694,4.895360242,4.887287963,5.000772285
Gm20273,1.247319505,0.545953452,0.853138595,0.943344556,0.410335694,0.484148133,0.661251992,0.462683254
0610030E20Rik,4.051252882,3.810877296,3.709943374,3.668811328,3.83113873,3.604286268,3.888009169,3.488781253
Tmem150a,-0.035548488,-0.57750061,-0.026795157,0.012311145,0.012311145,-1.206708241,-0.241296798,-0.06324349
Rnf181,5.784080815,5.597610974,5.647929215,5.683636384,5.818143873,5.742399074,5.737642627,5.722359552
Vamp5,3.161850791,3.157173215,3.175568076,2.90337995,2.785750228,3.494709826,3.311464963,3.441436596
Vamp8,6.562681126,6.670027663,6.863459575,6.688084112,6.915629525,7.025764571,6.867049039,7.133801591
Ggcx,2.170288948,1.989318232,1.805775257,1.506220506,2.05453355,1.553156682,2.007974022,1.487841081
Mat2a,5.795296503,5.722189181,5.763764211,5.922043216,6.009872419,5.681352611,5.966460728,5.903666891
Capg,5.845076604,5.738047155,6.048305247,5.842827305,6.600813332,6.713021193,6.556774245,6.576848098
Elmod3,2.538399379,2.770199937,2.677006529,2.882068379,2.69109803,2.593635219,2.575579467,2.663371869
Retsat,1.424181488,1.280453597,1.25935401,1.302788469,0.572227276,1.08377944,0.99203405,0.99203405
Tgoln1,6.421774581,6.387727569,6.021181951,6.153627198,6.01666257,6.19195266,5.68814213,5.786649654
Tcf7l1,-0.558368144,0.089808991,-0.581270063,-0.486878081,-0.870299516,-1.20204419,-1.731077433,-1.805826319
Kcmf1,4.761948534,4.831386452,4.791085411,4.882306593,4.69827965,4.831081186,4.621745324,4.748905127
Tmsb10,8.027489574,8.206653393,8.232538726,8.287508115,7.767107558,8.064822941,7.891221029,8.471409086
Suclg1,5.535265299,5.625978278,5.874626348,5.866603088,5.540646038,5.672643447,5.700591927,5.862268347
Gm5576,3.48414452,3.801827001,3.518184953,3.398319719,3.473200259,3.602572119,3.404199002,3.504981116
Gcfc2,2.738254185,2.401326473,2.573978509,2.41016968,2.491352234,2.0303864,2.535762183,1.948292041
Mrpl19,2.859872467,2.923531031,2.918160383,2.758016609,2.736656422,2.747452818,2.826254072,2.787267266
Pole4,5.456668082,5.481603541,5.112974825,5.167443428,5.237504165,5.365001095,5.000710636,5.163021139
Hk2,3.344745456,3.655831467,3.256006213,2.948220926,3.474923764,3.287356246,3.310769669,3.181505841
Sema4f,3.780843981,3.693051037,3.348617493,3.472059373,3.364236115,3.718469502,3.33287191,3.428390253
M1ap,-1.979004591,-2.19873718,-1.663523962,-2.33489649,-3.669987118,-2.86131861,-2.954589787,-1.467196416
Dok1,4.571693974,4.52556635,4.646805873,4.443974294,4.740324139,4.685162412,4.687932343,4.70052953
Loxl3,-3.15270281,-2.366932255,-2.709758673,-3.570221546,-4.03708157,-2.629725334,-3.079189464,-3.24662483
Htra2,3.429679911,3.216175612,3.435826872,3.263413614,3.449924825,3.243734629,3.861641067,3.930197247
Aup1,6.694185426,6.673279865,6.73112231,6.524392666,6.647165229,6.802490846,6.656078437,6.646655276
Dqx1,0.608530156,-0.156645539,-0.084312541,-0.668730041,0.095184348,-1.052151476,0.122076762,-0.770058912
Pcgf1,3.580042419,3.494579564,3.487334473,3.110001938,3.401886698,3.258576182,3.34229216,2.856742852
Ccdc142,2.404660539,1.991511364,1.958228218,1.616773101,1.973259763,2.052541459,2.154924721,1.604784033
Mrpl53,4.594350523,4.493502206,4.071024667,4.101922257,4.392839423,4.228039011,4.113323549,4.073003161
Mogs,5.074614886,5.074723565,5.063931506,5.142588229,5.125027285,5.057266394,5.08522804,5.159328844
Wbp1,4.123893614,4.340405643,4.260125412,4.090991061,4.072860024,4.228233588,4.266507607,4.523873226
Ino80b,5.554520563,5.655854484,5.561378918,5.529764522,5.463031026,5.667626028,5.27523229,5.445009655
Rtkn,0.650420976,0.068059326,0.60323614,0.117803186,-1.658823819,-0.253425832,-0.317971269,-0.639081749
Wdr54,-2.417528438,-1.251375123,-0.396867625,-0.490142922,-1.894072428,-1.257594252,-0.670083632,-0.670083632
Dctn1,5.18035482,5.215448897,5.211917965,5.195390061,5.103699563,5.191661157,5.138077621,5.113319356
Mthfd2,4.280710945,4.588952389,4.651720666,4.676984978,4.768460763,4.591496092,4.86570349,4.989821875
Mob1a,7.352641524,7.382860348,7.153291709,7.159060287,7.250142748,7.256241137,7.115039365,7.103341542
Bola3,3.414983,3.831642858,3.524588819,3.294946271,3.369859697,3.225806112,2.800712487,3.601741963
Tet3,3.86355234,3.868037833,3.922444212,4.129145109,3.979516247,3.700669272,3.764499643,3.642642828
Dguok,4.923256083,5.00716323,4.98349484,5.152600543,4.446482048,4.725445624,4.879461336,4.895198261
Stambp,3.237974902,3.332648796,3.136488239,3.22792537,2.879899989,2.846337916,3.337714777,3.112973454
Vax2,2.130893803,2.490631953,2.189736008,1.911005165,4.481220508,4.743585137,4.748283878,4.900093084
